,label,path
3473,1,../chaoyang-data/train/543086_1-IMG029x018-1.JPG
2465,0,../chaoyang-data/train/539364-IMG015x019-0.JPG
1932,3,../chaoyang-data/train/538880-3-IMG016x016-3.JPG
1844,1,../chaoyang-data/train/538880-3-IMG010x048-1.JPG
312,0,../chaoyang-data/train/535954-IMG008x011-0.JPG
3710,2,../chaoyang-data/train/543645_1-IMG016x020-2.JPG
3573,1,../chaoyang-data/train/543358_3-IMG008x005-1.JPG
2197,1,../chaoyang-data/train/538880-3-IMG039x024-1.JPG
532,3,../chaoyang-data/train/535990_2-IMG009x007-3.JPG
2226,0,../chaoyang-data/train/538897_2-IMG007x004-0.JPG
3749,1,../chaoyang-data/train/543645_1-IMG029x017-1.JPG
2532,2,../chaoyang-data/train/539668_1-IMG011x026-2.JPG
1326,2,../chaoyang-data/train/538377-IMG014x022-2.JPG
3584,2,../chaoyang-data/train/543358_3-IMG010x021-2.JPG
3220,2,../chaoyang-data/train/541831-IMG028x020-2.JPG
2379,2,../chaoyang-data/train/539085_2-IMG015x012-2.JPG
925,0,../chaoyang-data/train/536709_1-IMG017x021-0.JPG
2885,2,../chaoyang-data/train/540293_1-IMG019x013-2.JPG
1080,0,../chaoyang-data/train/537688_3-IMG013x011-0.JPG
1309,2,../chaoyang-data/train/538377-IMG009x017-2.JPG
1582,3,../chaoyang-data/train/538846-IMG012x015-3.JPG
3294,2,../chaoyang-data/train/542441-IMG013x016-2.JPG
3025,2,../chaoyang-data/train/541311_1-IMG037x028-2.JPG
1631,1,../chaoyang-data/train/538849-2-IMG014x009-1.JPG
1458,2,../chaoyang-data/train/538842_2-IMG008x005-2.JPG
3737,3,../chaoyang-data/train/543645_1-IMG025x010-3.JPG
3427,2,../chaoyang-data/train/543086_1-IMG014x009-2.JPG
3824,3,../chaoyang-data/train/543645_2-IMG011x013-3.JPG
1026,0,../chaoyang-data/train/537501-IMG007x015-0.JPG
2448,0,../chaoyang-data/train/539362-IMG009x013-0.JPG
3987,2,../chaoyang-data/train/543716-IMG013x008-2.JPG
243,0,../chaoyang-data/train/535953-IMG008x008-0.JPG
1263,1,../chaoyang-data/train/537839_1-IMG004x006-1.JPG
3572,1,../chaoyang-data/train/543358_3-IMG007x008-1.JPG
3373,3,../chaoyang-data/train/543003_1-IMG013x015-3.JPG
3428,2,../chaoyang-data/train/543086_1-IMG014x012-2.JPG
911,0,../chaoyang-data/train/536709_1-IMG016x019-0.JPG
3807,3,../chaoyang-data/train/543645_2-IMG007x013-3.JPG
3944,2,../chaoyang-data/train/543716-IMG007x012-2.JPG
2266,0,../chaoyang-data/train/538899-IMG009x016-0.JPG
3456,2,../chaoyang-data/train/543086_1-IMG023x007-2.JPG
3545,2,../chaoyang-data/train/543358_1-IMG024x013-2.JPG
1494,1,../chaoyang-data/train/538844-1-IMG011x049-1.JPG
31,2,../chaoyang-data/train/535940-IMG012x014-2.JPG
340,0,../chaoyang-data/train/535954-IMG013x005-0.JPG
3689,2,../chaoyang-data/train/543645_1-IMG014x021-2.JPG
1174,0,../chaoyang-data/train/537702-IMG007x006-0.JPG
511,3,../chaoyang-data/train/535988-IMG010x010-3.JPG
2946,2,../chaoyang-data/train/540293_2-IMG017x007-2.JPG
297,1,../chaoyang-data/train/535954-IMG006x010-1.JPG
3764,2,../chaoyang-data/train/543645_1-IMG035x023-2.JPG
2653,3,../chaoyang-data/train/539972_1-IMG009x010-3.JPG
3489,2,../chaoyang-data/train/543358_1-IMG007x012-2.JPG
2191,3,../chaoyang-data/train/538880-3-IMG038x048-3.JPG
3532,2,../chaoyang-data/train/543358_1-IMG020x013-2.JPG
168,2,../chaoyang-data/train/535940-IMG028x011-2.JPG
1318,2,../chaoyang-data/train/538377-IMG013x025-2.JPG
484,0,../chaoyang-data/train/535960-IMG010x007-0.JPG
724,0,../chaoyang-data/train/536707_1-IMG006x006-0.JPG
621,1,../chaoyang-data/train/535997_2-IMG007x007-1.JPG
2120,3,../chaoyang-data/train/538880-3-IMG029x027-3.JPG
508,3,../chaoyang-data/train/535988-IMG008x005-3.JPG
2322,0,../chaoyang-data/train/538902-IMG013x008-0.JPG
2575,1,../chaoyang-data/train/539668_1-IMG017x006-1.JPG
1981,1,../chaoyang-data/train/538880-3-IMG020x016-1.JPG
918,0,../chaoyang-data/train/536709_1-IMG017x014-0.JPG
1436,0,../chaoyang-data/train/538842_1-IMG013x011-0.JPG
1413,0,../chaoyang-data/train/538842_1-IMG005x005-0.JPG
3759,2,../chaoyang-data/train/543645_1-IMG034x022-2.JPG
566,3,../chaoyang-data/train/535990_2-IMG015x023-3.JPG
3413,2,../chaoyang-data/train/543086_1-IMG011x024-2.JPG
2796,2,../chaoyang-data/train/540293_1-IMG011x029-2.JPG
1509,0,../chaoyang-data/train/538844-2-IMG008x006-0.JPG
1398,1,../chaoyang-data/train/538721-IMG010x012-1.JPG
3805,2,../chaoyang-data/train/543645_1-IMG041x023-2.JPG
935,1,../chaoyang-data/train/536709_1-IMG019x007-1.JPG
1226,0,../chaoyang-data/train/537705-IMG005x010-0.JPG
3544,2,../chaoyang-data/train/543358_1-IMG024x010-2.JPG
767,3,../chaoyang-data/train/536707_2-IMG004x012-3.JPG
521,3,../chaoyang-data/train/535988-IMG012x010-3.JPG
2730,3,../chaoyang-data/train/539972_2-IMG019x016-3.JPG
2127,1,../chaoyang-data/train/538880-3-IMG030x005-1.JPG
1008,1,../chaoyang-data/train/537500-IMG018x009-1.JPG
3860,3,../chaoyang-data/train/543645_2-IMG022x009-3.JPG
2802,2,../chaoyang-data/train/540293_1-IMG012x011-2.JPG
2105,3,../chaoyang-data/train/538880-3-IMG028x038-3.JPG
1686,3,../chaoyang-data/train/538879-1-IMG020x020-3.JPG
3847,1,../chaoyang-data/train/543645_2-IMG018x003-1.JPG
2135,1,../chaoyang-data/train/538880-3-IMG031x022-1.JPG
2442,0,../chaoyang-data/train/539362-IMG007x011-0.JPG
2489,2,../chaoyang-data/train/539668_1-IMG008x009-2.JPG
1256,0,../chaoyang-data/train/537723-IMG010x009-0.JPG
2213,3,../chaoyang-data/train/538880-3-IMG040x054-3.JPG
2855,2,../chaoyang-data/train/540293_1-IMG017x012-2.JPG
581,3,../chaoyang-data/train/535990_2-IMG018x023-3.JPG
92,2,../chaoyang-data/train/535940-IMG019x012-2.JPG
2852,2,../chaoyang-data/train/540293_1-IMG017x008-2.JPG
3717,2,../chaoyang-data/train/543645_1-IMG018x007-2.JPG
2562,2,../chaoyang-data/train/539668_1-IMG015x024-2.JPG
1537,1,../chaoyang-data/train/538844-3-IMG010x010-1.JPG
355,1,../chaoyang-data/train/535956-IMG007x007-1.JPG
1948,3,../chaoyang-data/train/538880-3-IMG017x013-3.JPG
65,2,../chaoyang-data/train/535940-IMG015x025-2.JPG
2628,2,../chaoyang-data/train/539668_1-IMG023x017-2.JPG
3318,1,../chaoyang-data/train/542441-IMG018x027-1.JPG
2704,1,../chaoyang-data/train/539972_2-IMG014x009-1.JPG
164,2,../chaoyang-data/train/535940-IMG027x019-2.JPG
2989,2,../chaoyang-data/train/540293_3-IMG018x007-2.JPG
779,1,../chaoyang-data/train/536707_2-IMG008x009-1.JPG
3758,2,../chaoyang-data/train/543645_1-IMG034x021-2.JPG
429,0,../chaoyang-data/train/535957-IMG013x009-0.JPG
3731,3,../chaoyang-data/train/543645_1-IMG024x010-3.JPG
559,3,../chaoyang-data/train/535990_2-IMG013x026-3.JPG
52,2,../chaoyang-data/train/535940-IMG014x017-2.JPG
2411,0,../chaoyang-data/train/539085_2-IMG027x021-0.JPG
3801,2,../chaoyang-data/train/543645_1-IMG040x025-2.JPG
983,1,../chaoyang-data/train/536749-IMG008x015-1.JPG
3723,2,../chaoyang-data/train/543645_1-IMG020x006-2.JPG
3044,2,../chaoyang-data/train/541311_3-IMG012x015-2.JPG
728,0,../chaoyang-data/train/536707_1-IMG006x013-0.JPG
2981,2,../chaoyang-data/train/540293_3-IMG013x024-2.JPG
1295,0,../chaoyang-data/train/537840_1-IMG007x010-0.JPG
73,2,../chaoyang-data/train/535940-IMG016x025-2.JPG
1835,1,../chaoyang-data/train/538880-3-IMG010x022-1.JPG
3078,1,../chaoyang-data/train/541500-IMG012x015-1.JPG
71,2,../chaoyang-data/train/535940-IMG016x022-2.JPG
3838,3,../chaoyang-data/train/543645_2-IMG014x010-3.JPG
1993,3,../chaoyang-data/train/538880-3-IMG021x005-3.JPG
3171,3,../chaoyang-data/train/541831-IMG017x024-3.JPG
2791,2,../chaoyang-data/train/540293_1-IMG010x011-2.JPG
851,0,../chaoyang-data/train/536709_1-IMG010x018-0.JPG
1894,3,../chaoyang-data/train/538880-3-IMG014x007-3.JPG
3604,2,../chaoyang-data/train/543358_3-IMG015x018-2.JPG
801,0,../chaoyang-data/train/536707_2-IMG015x008-0.JPG
402,0,../chaoyang-data/train/535957-IMG004x011-0.JPG
1093,0,../chaoyang-data/train/537690_1-IMG011x007-0.JPG
439,0,../chaoyang-data/train/535957-IMG016x012-0.JPG
3500,2,../chaoyang-data/train/543358_1-IMG009x006-2.JPG
1031,1,../chaoyang-data/train/537501-IMG008x011-1.JPG
3956,2,../chaoyang-data/train/543716-IMG009x012-2.JPG
422,3,../chaoyang-data/train/535957-IMG010x007-3.JPG
3483,2,../chaoyang-data/train/543358_1-IMG006x009-2.JPG
2412,2,../chaoyang-data/train/539085_2-IMG028x008-2.JPG
2663,3,../chaoyang-data/train/539972_1-IMG012x005-3.JPG
739,0,../chaoyang-data/train/536707_1-IMG008x012-0.JPG
2522,2,../chaoyang-data/train/539668_1-IMG010x026-2.JPG
1926,1,../chaoyang-data/train/538880-3-IMG015x050-1.JPG
120,2,../chaoyang-data/train/535940-IMG023x012-2.JPG
2950,2,../chaoyang-data/train/540293_2-IMG020x018-2.JPG
946,1,../chaoyang-data/train/536709_1-IMG023x015-1.JPG
541,3,../chaoyang-data/train/535990_2-IMG010x014-3.JPG
957,0,../chaoyang-data/train/536719-IMG005x010-0.JPG
3241,2,../chaoyang-data/train/541831-IMG032x036-2.JPG
1760,1,../chaoyang-data/train/538879-2-IMG012x008-1.JPG
3941,3,../chaoyang-data/train/543645_5-IMG016x012-3.JPG
1322,0,../chaoyang-data/train/538377-IMG014x009-0.JPG
2048,3,../chaoyang-data/train/538880-3-IMG024x054-3.JPG
837,0,../chaoyang-data/train/536709_1-IMG009x017-0.JPG
3955,2,../chaoyang-data/train/543716-IMG009x011-2.JPG
1740,0,../chaoyang-data/train/538879-1-IMG039x017-0.JPG
1855,1,../chaoyang-data/train/538880-3-IMG011x031-1.JPG
3362,2,../chaoyang-data/train/542441-IMG032x021-2.JPG
396,1,../chaoyang-data/train/535956-IMG013x010-1.JPG
723,1,../chaoyang-data/train/536707_1-IMG005x012-1.JPG
3747,1,../chaoyang-data/train/543645_1-IMG028x016-1.JPG
267,0,../chaoyang-data/train/535953-IMG013x006-0.JPG
3257,2,../chaoyang-data/train/541831-IMG041x018-2.JPG
1666,1,../chaoyang-data/train/538879-1-IMG015x024-1.JPG
2033,1,../chaoyang-data/train/538880-3-IMG023x013-1.JPG
2754,1,../chaoyang-data/train/539972_2-IMG027x012-1.JPG
253,0,../chaoyang-data/train/535953-IMG010x011-0.JPG
3309,1,../chaoyang-data/train/542441-IMG017x025-1.JPG
3630,2,../chaoyang-data/train/543645_1-IMG009x028-2.JPG
3848,1,../chaoyang-data/train/543645_2-IMG018x004-1.JPG
2731,2,../chaoyang-data/train/539972_2-IMG019x017-2.JPG
2845,2,../chaoyang-data/train/540293_1-IMG016x023-2.JPG
2026,1,../chaoyang-data/train/538880-3-IMG023x004-1.JPG
1785,3,../chaoyang-data/train/538879-2-IMG023x011-3.JPG
1136,0,../chaoyang-data/train/537699-IMG010x006-0.JPG
2858,2,../chaoyang-data/train/540293_1-IMG017x016-2.JPG
3098,1,../chaoyang-data/train/541500-IMG017x006-1.JPG
1109,0,../chaoyang-data/train/537690_3-IMG006x011-0.JPG
2020,3,../chaoyang-data/train/538880-3-IMG022x028-3.JPG
712,0,../chaoyang-data/train/536706_2-IMG010x012-0.JPG
3702,2,../chaoyang-data/train/543645_1-IMG015x022-2.JPG
1575,0,../chaoyang-data/train/538846-IMG010x006-0.JPG
2879,2,../chaoyang-data/train/540293_1-IMG018x024-2.JPG
2811,2,../chaoyang-data/train/540293_1-IMG014x009-2.JPG
468,0,../chaoyang-data/train/535960-IMG007x010-0.JPG
2904,2,../chaoyang-data/train/540293_1-IMG020x020-2.JPG
3948,2,../chaoyang-data/train/543716-IMG008x010-2.JPG
403,0,../chaoyang-data/train/535957-IMG004x012-0.JPG
370,0,../chaoyang-data/train/535956-IMG009x007-0.JPG
1005,3,../chaoyang-data/train/537500-IMG007x010-3.JPG
3547,3,../chaoyang-data/train/543358_2-IMG008x007-3.JPG
2941,2,../chaoyang-data/train/540293_2-IMG014x008-2.JPG
1121,0,../chaoyang-data/train/537699-IMG006x011-0.JPG
2175,3,../chaoyang-data/train/538880-3-IMG036x022-3.JPG
687,1,../chaoyang-data/train/536706_2-IMG005x010-1.JPG
2969,2,../chaoyang-data/train/540293_3-IMG008x001-2.JPG
88,2,../chaoyang-data/train/535940-IMG018x024-2.JPG
936,0,../chaoyang-data/train/536709_1-IMG019x008-0.JPG
2470,2,../chaoyang-data/train/539668_1-IMG006x008-2.JPG
1576,0,../chaoyang-data/train/538846-IMG010x008-0.JPG
1992,3,../chaoyang-data/train/538880-3-IMG020x056-3.JPG
3509,2,../chaoyang-data/train/543358_1-IMG010x017-2.JPG
3969,2,../chaoyang-data/train/543716-IMG011x010-2.JPG
1749,3,../chaoyang-data/train/538879-2-IMG004x012-3.JPG
350,1,../chaoyang-data/train/535956-IMG006x011-1.JPG
1931,3,../chaoyang-data/train/538880-3-IMG016x014-3.JPG
1551,3,../chaoyang-data/train/538844-4-IMG008x039-3.JPG
2540,2,../chaoyang-data/train/539668_1-IMG012x024-2.JPG
1198,0,../chaoyang-data/train/537702-IMG011x011-0.JPG
3926,3,../chaoyang-data/train/543645_5-IMG006x006-3.JPG
1050,1,../chaoyang-data/train/537501-IMG013x008-1.JPG
1346,0,../chaoyang-data/train/538377-IMG020x008-0.JPG
2323,1,../chaoyang-data/train/538902-IMG013x011-1.JPG
3180,2,../chaoyang-data/train/541831-IMG019x026-2.JPG
2369,2,../chaoyang-data/train/539085_2-IMG014x004-2.JPG
696,1,../chaoyang-data/train/536706_2-IMG007x011-1.JPG
1119,0,../chaoyang-data/train/537699-IMG005x010-0.JPG
2888,2,../chaoyang-data/train/540293_1-IMG019x017-2.JPG
3148,2,../chaoyang-data/train/541831-IMG008x023-2.JPG
3194,1,../chaoyang-data/train/541831-IMG021x028-1.JPG
1500,0,../chaoyang-data/train/538844-2-IMG005x009-0.JPG
2637,2,../chaoyang-data/train/539668_1-IMG024x020-2.JPG
1912,3,../chaoyang-data/train/538880-3-IMG014x054-3.JPG
3306,1,../chaoyang-data/train/542441-IMG016x030-1.JPG
1161,0,../chaoyang-data/train/537702-IMG005x005-0.JPG
556,3,../chaoyang-data/train/535990_2-IMG013x022-3.JPG
2475,2,../chaoyang-data/train/539668_1-IMG007x005-2.JPG
2072,3,../chaoyang-data/train/538880-3-IMG026x028-3.JPG
2719,0,../chaoyang-data/train/539972_2-IMG017x013-0.JPG
193,0,../chaoyang-data/train/535943_1-IMG006x008-0.JPG
1797,3,../chaoyang-data/train/538880-3-IMG004x020-3.JPG
2807,2,../chaoyang-data/train/540293_1-IMG013x018-2.JPG
3674,2,../chaoyang-data/train/543645_1-IMG013x021-2.JPG
408,0,../chaoyang-data/train/535957-IMG005x010-0.JPG
3279,2,../chaoyang-data/train/542441-IMG010x011-2.JPG
132,2,../chaoyang-data/train/535940-IMG024x011-2.JPG
3129,2,../chaoyang-data/train/541500-IMG024x015-2.JPG
3677,2,../chaoyang-data/train/543645_1-IMG013x024-2.JPG
1033,1,../chaoyang-data/train/537501-IMG008x014-1.JPG
1985,3,../chaoyang-data/train/538880-3-IMG020x022-3.JPG
108,2,../chaoyang-data/train/535940-IMG021x027-2.JPG
2757,2,../chaoyang-data/train/539972_2-IMG028x016-2.JPG
1700,3,../chaoyang-data/train/538879-1-IMG031x010-3.JPG
3552,1,../chaoyang-data/train/543358_2-IMG010x004-1.JPG
826,0,../chaoyang-data/train/536709_1-IMG008x017-0.JPG
483,0,../chaoyang-data/train/535960-IMG010x006-0.JPG
800,0,../chaoyang-data/train/536707_2-IMG014x015-0.JPG
1824,3,../chaoyang-data/train/538880-3-IMG009x016-3.JPG
2343,3,../chaoyang-data/train/539085_1-IMG013x007-3.JPG
622,1,../chaoyang-data/train/535997_2-IMG007x008-1.JPG
425,0,../chaoyang-data/train/535957-IMG012x007-0.JPG
1185,0,../chaoyang-data/train/537702-IMG008x015-0.JPG
2460,0,../chaoyang-data/train/539364-IMG012x018-0.JPG
3346,2,../chaoyang-data/train/542441-IMG025x007-2.JPG
1438,0,../chaoyang-data/train/538842_1-IMG014x006-0.JPG
1874,3,../chaoyang-data/train/538880-3-IMG013x007-3.JPG
3778,2,../chaoyang-data/train/543645_1-IMG037x025-2.JPG
2146,1,../chaoyang-data/train/538880-3-IMG032x022-1.JPG
2805,2,../chaoyang-data/train/540293_1-IMG013x010-2.JPG
1556,0,../chaoyang-data/train/538844-4-IMG015x039-0.JPG
2355,2,../chaoyang-data/train/539085_2-IMG009x015-2.JPG
2644,2,../chaoyang-data/train/539668_1-IMG026x021-2.JPG
1348,0,../chaoyang-data/train/538377-IMG020x010-0.JPG
438,0,../chaoyang-data/train/535957-IMG016x010-0.JPG
2511,2,../chaoyang-data/train/539668_1-IMG009x021-2.JPG
2260,3,../chaoyang-data/train/538899-IMG008x008-3.JPG
1160,0,../chaoyang-data/train/537702-IMG004x011-0.JPG
1596,0,../chaoyang-data/train/538849-1-IMG006x019-0.JPG
3308,1,../chaoyang-data/train/542441-IMG017x023-1.JPG
79,2,../chaoyang-data/train/535940-IMG017x013-2.JPG
970,0,../chaoyang-data/train/536719-IMG007x012-0.JPG
560,3,../chaoyang-data/train/535990_2-IMG013x028-3.JPG
2988,2,../chaoyang-data/train/540293_3-IMG017x015-2.JPG
2758,2,../chaoyang-data/train/539972_2-IMG029x015-2.JPG
2342,3,../chaoyang-data/train/539085_1-IMG013x005-3.JPG
3683,2,../chaoyang-data/train/543645_1-IMG013x030-2.JPG
2142,3,../chaoyang-data/train/538880-3-IMG031x054-3.JPG
3718,2,../chaoyang-data/train/543645_1-IMG018x008-2.JPG
751,0,../chaoyang-data/train/536707_1-IMG010x010-0.JPG
643,0,../chaoyang-data/train/536706_1-IMG007x017-0.JPG
3035,3,../chaoyang-data/train/541311_2-IMG012x005-3.JPG
1163,0,../chaoyang-data/train/537702-IMG005x014-0.JPG
1040,0,../chaoyang-data/train/537501-IMG009x016-0.JPG
1840,3,../chaoyang-data/train/538880-3-IMG010x030-3.JPG
110,2,../chaoyang-data/train/535940-IMG022x011-2.JPG
1269,3,../chaoyang-data/train/537839_2-IMG007x014-3.JPG
359,0,../chaoyang-data/train/535956-IMG008x004-0.JPG
1519,3,../chaoyang-data/train/538844-2-IMG010x013-3.JPG
2613,2,../chaoyang-data/train/539668_1-IMG021x021-2.JPG
3559,1,../chaoyang-data/train/543358_2-IMG012x007-1.JPG
2809,2,../chaoyang-data/train/540293_1-IMG014x006-2.JPG
3536,2,../chaoyang-data/train/543358_1-IMG021x012-2.JPG
222,0,../chaoyang-data/train/535943_1-IMG009x009-0.JPG
1816,1,../chaoyang-data/train/538880-3-IMG008x022-1.JPG
3703,2,../chaoyang-data/train/543645_1-IMG015x026-2.JPG
2967,2,../chaoyang-data/train/540293_2-IMG030x004-2.JPG
327,0,../chaoyang-data/train/535954-IMG011x004-0.JPG
2843,2,../chaoyang-data/train/540293_1-IMG016x019-2.JPG
358,0,../chaoyang-data/train/535956-IMG008x003-0.JPG
2484,2,../chaoyang-data/train/539668_1-IMG008x004-2.JPG
1736,0,../chaoyang-data/train/538879-1-IMG038x016-0.JPG
3992,2,../chaoyang-data/train/543716-IMG013x014-2.JPG
2886,2,../chaoyang-data/train/540293_1-IMG019x014-2.JPG
143,2,../chaoyang-data/train/535940-IMG025x027-2.JPG
1213,0,../chaoyang-data/train/537704-IMG018x004-0.JPG
2496,2,../chaoyang-data/train/539668_1-IMG008x021-2.JPG
567,3,../chaoyang-data/train/535990_2-IMG015x024-3.JPG
3062,1,../chaoyang-data/train/541500-IMG007x015-1.JPG
1670,3,../chaoyang-data/train/538879-1-IMG015x030-3.JPG
2039,1,../chaoyang-data/train/538880-3-IMG024x004-1.JPG
1839,3,../chaoyang-data/train/538880-3-IMG010x028-3.JPG
2978,2,../chaoyang-data/train/540293_3-IMG013x020-2.JPG
2679,0,../chaoyang-data/train/539972_2-IMG008x041-0.JPG
3130,1,../chaoyang-data/train/541500-IMG025x015-1.JPG
3444,2,../chaoyang-data/train/543086_1-IMG020x020-2.JPG
1157,1,../chaoyang-data/train/537700-IMG009x016-1.JPG
1656,0,../chaoyang-data/train/538879-1-IMG012x025-0.JPG
1721,0,../chaoyang-data/train/538879-1-IMG034x019-0.JPG
3371,2,../chaoyang-data/train/542441-IMG035x021-2.JPG
2212,1,../chaoyang-data/train/538880-3-IMG040x047-1.JPG
2133,3,../chaoyang-data/train/538880-3-IMG030x050-3.JPG
2203,3,../chaoyang-data/train/538880-3-IMG039x053-3.JPG
3542,1,../chaoyang-data/train/543358_1-IMG023x014-1.JPG
1421,3,../chaoyang-data/train/538842_1-IMG007x012-3.JPG
329,0,../chaoyang-data/train/535954-IMG011x006-0.JPG
2333,3,../chaoyang-data/train/539085_1-IMG007x006-3.JPG
658,0,../chaoyang-data/train/536706_1-IMG009x010-0.JPG
3754,2,../chaoyang-data/train/543645_1-IMG030x019-2.JPG
2495,2,../chaoyang-data/train/539668_1-IMG008x020-2.JPG
3152,2,../chaoyang-data/train/541831-IMG011x020-2.JPG
590,0,../chaoyang-data/train/535997_1-IMG011x006-0.JPG
2607,3,../chaoyang-data/train/539668_1-IMG021x013-3.JPG
547,3,../chaoyang-data/train/535990_2-IMG011x014-3.JPG
2569,1,../chaoyang-data/train/539668_1-IMG016x006-1.JPG
1364,1,../chaoyang-data/train/538708-IMG006x085-1.JPG
3830,3,../chaoyang-data/train/543645_2-IMG012x012-3.JPG
60,2,../chaoyang-data/train/535940-IMG015x011-2.JPG
3239,2,../chaoyang-data/train/541831-IMG032x029-2.JPG
1345,0,../chaoyang-data/train/538377-IMG020x006-0.JPG
3524,2,../chaoyang-data/train/543358_1-IMG015x012-2.JPG
2488,2,../chaoyang-data/train/539668_1-IMG008x008-2.JPG
3515,2,../chaoyang-data/train/543358_1-IMG011x010-2.JPG
384,1,../chaoyang-data/train/535956-IMG011x007-1.JPG
587,0,../chaoyang-data/train/535997_1-IMG010x007-0.JPG
1406,0,../chaoyang-data/train/538721-IMG013x010-0.JPG
3217,2,../chaoyang-data/train/541831-IMG026x032-2.JPG
2887,2,../chaoyang-data/train/540293_1-IMG019x015-2.JPG
3920,2,../chaoyang-data/train/543645_4-IMG012x008-2.JPG
3917,2,../chaoyang-data/train/543645_4-IMG011x008-2.JPG
874,0,../chaoyang-data/train/536709_1-IMG012x016-0.JPG
3597,2,../chaoyang-data/train/543358_3-IMG013x018-2.JPG
1432,0,../chaoyang-data/train/538842_1-IMG012x005-0.JPG
933,0,../chaoyang-data/train/536709_1-IMG018x021-0.JPG
2844,2,../chaoyang-data/train/540293_1-IMG016x022-2.JPG
2208,1,../chaoyang-data/train/538880-3-IMG040x023-1.JPG
482,0,../chaoyang-data/train/535960-IMG010x005-0.JPG
3790,2,../chaoyang-data/train/543645_1-IMG039x021-2.JPG
2595,1,../chaoyang-data/train/539668_1-IMG019x008-1.JPG
1444,0,../chaoyang-data/train/538842_1-IMG015x010-0.JPG
1789,3,../chaoyang-data/train/538879-2-IMG024x007-3.JPG
1548,3,../chaoyang-data/train/538844-3-IMG017x014-3.JPG
1330,0,../chaoyang-data/train/538377-IMG015x008-0.JPG
1597,1,../chaoyang-data/train/538849-1-IMG007x009-1.JPG
2364,2,../chaoyang-data/train/539085_2-IMG013x005-2.JPG
1464,1,../chaoyang-data/train/538842_2-IMG018x013-1.JPG
1344,0,../chaoyang-data/train/538377-IMG019x015-0.JPG
3667,2,../chaoyang-data/train/543645_1-IMG012x032-2.JPG
2985,2,../chaoyang-data/train/540293_3-IMG016x009-2.JPG
3224,2,../chaoyang-data/train/541831-IMG028x026-2.JPG
2785,2,../chaoyang-data/train/539973_2-IMG009x012-2.JPG
3417,2,../chaoyang-data/train/543086_1-IMG012x013-2.JPG
1504,0,../chaoyang-data/train/538844-2-IMG007x008-0.JPG
2456,0,../chaoyang-data/train/539364-IMG010x018-0.JPG
1929,3,../chaoyang-data/train/538880-3-IMG016x012-3.JPG
1938,3,../chaoyang-data/train/538880-3-IMG016x030-3.JPG
497,0,../chaoyang-data/train/535960-IMG012x011-0.JPG
2971,2,../chaoyang-data/train/540293_3-IMG008x018-2.JPG
2993,2,../chaoyang-data/train/540293_3-IMG019x010-2.JPG
3958,2,../chaoyang-data/train/543716-IMG009x014-2.JPG
2202,3,../chaoyang-data/train/538880-3-IMG039x049-3.JPG
2624,2,../chaoyang-data/train/539668_1-IMG022x018-2.JPG
3418,2,../chaoyang-data/train/543086_1-IMG012x022-2.JPG
3305,1,../chaoyang-data/train/542441-IMG016x026-1.JPG
3087,2,../chaoyang-data/train/541500-IMG015x008-2.JPG
2596,1,../chaoyang-data/train/539668_1-IMG019x009-1.JPG
1027,3,../chaoyang-data/train/537501-IMG008x007-3.JPG
1949,1,../chaoyang-data/train/538880-3-IMG017x017-1.JPG
311,0,../chaoyang-data/train/535954-IMG008x010-0.JPG
288,0,../chaoyang-data/train/535953-IMG021x011-0.JPG
1884,3,../chaoyang-data/train/538880-3-IMG013x027-3.JPG
2579,2,../chaoyang-data/train/539668_1-IMG017x025-2.JPG
